date,var,depth,site,value
2021-11-17,temp,035,600413,5.3
2021-11-17,temp,100,600409,5.8
2021-11-17,temp,100,600410,5.6
2021-11-17,temp,100,600411,5.6
2021-11-17,temp,100,600413,5.6
2021-11-17,temp,200,600409,6.1
2021-11-17,temp,200,600410,6.1
2021-11-17,temp,200,600411,5.6
2021-11-17,temp,200,600413,5.6
2021-11-17,temp,300,600409,6
2021-11-17,temp,300,600410,5.8
2021-11-17,temp,300,600411,5.6
2021-11-17,temp,300,600413,5.6
2021-11-17,temp,400,600409,6.4
2021-11-17,temp,400,600410,5.5
2021-11-17,temp,400,600411,5.6
2021-11-17,temp,400,600413,5.7
2021-11-17,temp,500,600409,6.2
2021-11-17,temp,500,600410,5.6
2021-11-17,temp,500,600411,5.8
2021-11-17,temp,500,600413,5.4
2021-11-17,temp,600,600409,6.5
2021-11-17,temp,600,600410,5.7
2021-11-17,temp,600,600411,6
2021-11-17,temp,600,600413,5.8
2021-11-18,smc,300,600409,41.6
2021-11-18,smc,300,600410,38.7
2021-11-18,smc,300,600411,36.4
2021-11-18,smc,300,600413,38.5
2021-11-18,smc,450,600409,40
2021-11-18,smc,450,600410,38.2
2021-11-18,smc,450,600411,44.2
2021-11-18,smc,450,600413,39.4
2021-11-18,smc,600,600409,41.9
2021-11-18,smc,600,600410,36.2
2021-11-18,smc,600,600411,48.2
2021-11-18,smc,600,600413,33.2
2021-11-18,smc,750,600409,40.4
2021-11-18,smc,750,600410,34.9
2021-11-18,smc,750,600411,46
2021-11-18,smc,750,600413,30.6
2021-11-18,smc,900,600409,40
2021-11-18,smc,900,600410,40.8
2021-11-18,smc,900,600411,42.5
2021-11-18,smc,900,600413,36.2
2021-11-18,temp,035,600409,0.7
2021-11-18,temp,035,600410,2.6
2021-11-18,temp,035,600411,2.3
2021-11-18,temp,035,600413,2.2
2021-11-18,temp,100,600409,4
2021-11-18,temp,100,600410,3.5
2021-11-18,temp,100,600411,3.2
2021-11-18,temp,100,600413,2.9
2021-11-18,temp,200,600409,5.5
2021-11-18,temp,200,600410,4.7
2021-11-18,temp,200,600411,4.2
2021-11-18,temp,200,600413,3.9
2021-11-18,temp,300,600409,5.8
2021-11-18,temp,300,600410,5
2021-11-18,temp,300,600411,4.9
2021-11-18,temp,300,600413,4.8
2021-11-18,temp,400,600409,6.4
2021-11-18,temp,400,600410,5.2
2021-11-18,temp,400,600411,5.4
2021-11-18,temp,400,600413,5.5
2021-11-18,temp,500,600409,6.3
2021-11-18,temp,500,600410,5.6
2021-11-18,temp,500,600411,5.9
2021-11-18,temp,500,600413,5.4
2021-11-18,temp,600,600409,6.5
2021-11-18,temp,600,600410,5.9
2021-11-18,temp,600,600411,6.1
2021-11-18,temp,600,600413,6
2021-11-19,smc,300,600409,41.6
2021-11-19,smc,300,600410,38.8
2021-11-19,smc,300,600411,34.6
2021-11-19,smc,300,600413,38.5
2021-11-19,smc,450,600409,40
2021-11-19,smc,450,600410,38.2
2021-11-19,smc,450,600411,44
2021-11-19,smc,450,600413,39.4
2021-11-19,smc,600,600409,41.9
2021-11-19,smc,600,600410,36.2
2021-11-19,smc,600,600411,48.2
2021-11-19,smc,600,600413,33.2
2021-11-19,smc,750,600409,40.4
2021-11-19,smc,750,600410,34.9
2021-11-19,smc,750,600411,46
2021-11-19,smc,750,600413,30.7
2021-11-19,smc,900,600409,40.1
2021-11-19,smc,900,600410,40.9
2021-11-19,smc,900,600411,42.5
2021-11-19,smc,900,600413,36.2
2021-11-19,temp,035,600409,3.8
2021-11-19,temp,035,600410,4.4
2021-11-19,temp,035,600411,4
2021-11-19,temp,035,600413,4.5
2021-11-19,temp,100,600409,4.7
2021-11-19,temp,100,600410,4.4
2021-11-19,temp,100,600411,4.1
2021-11-19,temp,100,600413,4.3
2021-11-19,temp,200,600409,5.3
2021-11-19,temp,200,600410,4.9
2021-11-19,temp,200,600411,4.3
2021-11-19,temp,200,600413,4.3
2021-11-19,temp,300,600409,5.5
2021-11-19,temp,300,600410,4.9
2021-11-19,temp,300,600411,4.6
2021-11-19,temp,300,600413,4.7
2021-11-19,temp,400,600409,6
2021-11-19,temp,400,600410,5
2021-11-19,temp,400,600411,5
2021-11-19,temp,400,600413,5.1
2021-11-19,temp,500,600409,6.1
2021-11-19,temp,500,600410,5.3
2021-11-19,temp,500,600411,5.5
2021-11-19,temp,500,600413,5
2021-11-19,temp,600,600409,6.4
2021-11-19,temp,600,600410,5.6
2021-11-19,temp,600,600411,6
2021-11-19,temp,600,600413,5.7
2021-11-20,smc,300,600409,41.6
2021-11-20,smc,300,600410,38.7
2021-11-20,smc,300,600411,33.1
2021-11-20,smc,300,600413,38.1
2021-11-20,smc,450,600409,40
2021-11-20,smc,450,600410,38.2
2021-11-20,smc,450,600411,35.3
2021-11-20,smc,450,600413,39.4
2021-11-20,smc,600,600409,42
2021-11-20,smc,600,600410,36.2
2021-11-20,smc,600,600411,47.1
2021-11-20,smc,600,600413,33.4
2021-11-20,smc,750,600409,40.5
2021-11-20,smc,750,600410,35
2021-11-20,smc,750,600411,46
2021-11-20,smc,750,600413,30.7
2021-11-20,smc,900,600409,40.2
2021-11-20,smc,900,600410,40.9
2021-11-20,smc,900,600411,42.5
2021-11-20,smc,900,600413,36.3
2021-11-20,temp,035,600409,1.9
2021-11-20,temp,035,600410,3.2
2021-11-20,temp,035,600411,3
2021-11-20,temp,035,600413,2.9
2021-11-20,temp,100,600409,4.1
2021-11-20,temp,100,600410,3.9
2021-11-20,temp,100,600411,3.6
2021-11-20,temp,100,600413,3.5
2021-11-20,temp,200,600409,5.2
2021-11-20,temp,200,600410,4.8
2021-11-20,temp,200,600411,4.2
2021-11-20,temp,200,600413,4
2021-11-20,temp,300,600409,5.4
2021-11-20,temp,300,600410,4.9
2021-11-20,temp,300,600411,4.6
2021-11-20,temp,300,600413,4.7
2021-11-20,temp,400,600409,6
2021-11-20,temp,400,600410,5
2021-11-20,temp,400,600411,5
2021-11-20,temp,400,600413,5.2
2021-11-20,temp,500,600409,6
2021-11-20,temp,500,600410,5.3
2021-11-20,temp,500,600411,5.5
2021-11-20,temp,500,600413,5
2021-11-20,temp,600,600409,6.3
2021-11-20,temp,600,600410,5.5
2021-11-20,temp,600,600411,5.9
2021-11-20,temp,600,600413,5.6
2021-11-21,smc,300,600409,41.5
2021-11-21,smc,300,600410,38.5
2021-11-21,smc,300,600411,32.6
2021-11-21,smc,300,600413,37.3
2021-11-21,smc,450,600409,40
2021-11-21,smc,450,600410,38.3
2021-11-21,smc,450,600411,34.4
2021-11-21,smc,450,600413,39.4
2021-11-21,smc,600,600409,42
2021-11-21,smc,600,600410,36.2
2021-11-21,smc,600,600411,42.4
2021-11-21,smc,600,600413,33.4
2021-11-21,smc,750,600409,40.5
2021-11-21,smc,750,600410,35
2021-11-21,smc,750,600411,46
2021-11-21,smc,750,600413,30.7
2021-11-21,smc,900,600409,40.2
2021-11-21,smc,900,600410,41
2021-11-21,smc,900,600411,42.6
2021-11-21,smc,900,600413,36.4
2021-11-21,temp,035,600409,-1.8
2021-11-21,temp,035,600410,1.2
2021-11-21,temp,035,600411,1.1
2021-11-21,temp,035,600413,0.9
2021-11-21,temp,100,600409,3.2
2021-11-21,temp,100,600410,2.6
2021-11-21,temp,100,600411,2.4
2021-11-21,temp,100,600413,2
2021-11-21,temp,200,600409,4.8
2021-11-21,temp,200,600410,3.9
2021-11-21,temp,200,600411,3.4
2021-11-21,temp,200,600413,3.1
2021-11-21,temp,300,600409,5.2
2021-11-21,temp,300,600410,4.4
2021-11-21,temp,300,600411,4.1
2021-11-21,temp,300,600413,4.1
2021-11-21,temp,400,600409,5.9
2021-11-21,temp,400,600410,4.6
2021-11-21,temp,400,600411,4.8
2021-11-21,temp,400,600413,4.9
2021-11-21,temp,500,600409,5.9
2021-11-21,temp,500,600410,5
2021-11-21,temp,500,600411,5.4
2021-11-21,temp,500,600413,4.9
2021-11-21,temp,600,600409,6.1
2021-11-21,temp,600,600410,5.5
2021-11-21,temp,600,600411,5.7
2021-11-21,temp,600,600413,5.5
2021-11-22,smc,300,600409,41.4
2021-11-22,smc,300,600410,38.3
2021-11-22,smc,300,600411,32
2021-11-22,smc,300,600413,35.7
2021-11-22,smc,450,600409,40
2021-11-22,smc,450,600410,38.2
2021-11-22,smc,450,600411,33.7
2021-11-22,smc,450,600413,39.3
2021-11-22,smc,600,600409,42
2021-11-22,smc,600,600410,36.2
2021-11-22,smc,600,600411,39.7
2021-11-22,smc,600,600413,33.4
2021-11-22,smc,750,600409,40.5
2021-11-22,smc,750,600410,35
2021-11-22,smc,750,600411,46
2021-11-22,smc,750,600413,30.7
2021-11-22,smc,900,600409,40.2
2021-11-22,smc,900,600410,41
2021-11-22,smc,900,600411,42.7
2021-11-22,smc,900,600413,36.5
2021-11-22,temp,035,600409,-3.7
2021-11-22,temp,035,600410,0.4
2021-11-22,temp,035,600411,0.1
2021-11-22,temp,035,600413,0.3
2021-11-22,temp,100,600409,2.1
2021-11-22,temp,100,600410,1.6
2021-11-22,temp,100,600411,1.4
2021-11-22,temp,100,600413,1.3
2021-11-22,temp,200,600409,4.2
2021-11-22,temp,200,600410,2.9
2021-11-22,temp,200,600411,2.5
2021-11-22,temp,200,600413,2.3
2021-11-22,temp,300,600409,4.7
2021-11-22,temp,300,600410,3.5
2021-11-22,temp,300,600411,3.3
2021-11-22,temp,300,600413,3.3
2021-11-22,temp,400,600409,5.5
2021-11-22,temp,400,600410,4
2021-11-22,temp,400,600411,4.2
2021-11-22,temp,400,600413,4.3
2021-11-22,temp,500,600409,5.6
2021-11-22,temp,500,600410,4.6
2021-11-22,temp,500,600411,4.9
2021-11-22,temp,500,600413,4.5
2021-11-22,temp,600,600409,6
2021-11-22,temp,600,600410,5.1
2021-11-22,temp,600,600411,5.4
2021-11-22,temp,600,600413,5.2
2021-11-23,smc,300,600409,41.1
2021-11-23,smc,300,600410,38.2
2021-11-23,smc,300,600411,31.4
2021-11-23,smc,300,600413,34.6
2021-11-23,smc,450,600409,40
2021-11-23,smc,450,600410,38.2
2021-11-23,smc,450,600411,33.5
2021-11-23,smc,450,600413,39.2
2021-11-23,smc,600,600409,42
2021-11-23,smc,600,600410,36.2
2021-11-23,smc,600,600411,39.4
2021-11-23,smc,600,600413,33.4
2021-11-23,smc,750,600409,40.6
2021-11-23,smc,750,600410,35
2021-11-23,smc,750,600411,46
2021-11-23,smc,750,600413,30.7
2021-11-23,smc,900,600409,40.3
2021-11-23,smc,900,600410,41
2021-11-23,smc,900,600411,42.7
2021-11-23,smc,900,600413,36.5
2021-11-23,temp,035,600409,-1.9
2021-11-23,temp,035,600410,0.3
2021-11-23,temp,035,600411,0.1
2021-11-23,temp,035,600413,0.3
2021-11-23,temp,100,600409,1.7
2021-11-23,temp,100,600410,1.3
2021-11-23,temp,100,600411,1.1
2021-11-23,temp,100,600413,1.1
2021-11-23,temp,200,600409,3.6
2021-11-23,temp,200,600410,2.6
2021-11-23,temp,200,600411,2
2021-11-23,temp,200,600413,1.9
2021-11-23,temp,300,600409,4.2
2021-11-23,temp,300,600410,3.1
2021-11-23,temp,300,600411,2.8
2021-11-23,temp,300,600413,2.9
2021-11-23,temp,400,600409,5.1
2021-11-23,temp,400,600410,3.5
2021-11-23,temp,400,600411,3.8
2021-11-23,temp,400,600413,3.9
2021-11-23,temp,500,600409,5.3
2021-11-23,temp,500,600410,4.1
2021-11-23,temp,500,600411,4.5
2021-11-23,temp,500,600413,4
2021-11-23,temp,600,600409,5.8
2021-11-23,temp,600,600410,4.7
2021-11-23,temp,600,600411,5.1
2021-11-23,temp,600,600413,4.9
2021-11-24,smc,300,600409,41.1
2021-11-24,smc,300,600410,38.3
2021-11-24,smc,300,600411,30.9
2021-11-24,smc,300,600413,35.8
2021-11-24,smc,450,600409,40
2021-11-24,smc,450,600410,38.2
2021-11-24,smc,450,600411,33.5
2021-11-24,smc,450,600413,39.2
2021-11-24,smc,600,600409,42
2021-11-24,smc,600,600410,36.2
2021-11-24,smc,600,600411,39.4
2021-11-24,smc,600,600413,33.4
2021-11-24,smc,750,600409,40.7
2021-11-24,smc,750,600410,34.9
2021-11-24,smc,750,600411,45.9
2021-11-24,smc,750,600413,30.9
2021-11-24,smc,900,600409,40.4
2021-11-24,smc,900,600410,41
2021-11-24,smc,900,600411,42.7
2021-11-24,smc,900,600413,36.5
2021-11-24,temp,035,600409,0
2021-11-24,temp,035,600410,0.4
2021-11-24,temp,035,600411,0.2
2021-11-24,temp,035,600413,0.4
2021-11-24,temp,100,600409,1.8
2021-11-24,temp,100,600410,1.2
2021-11-24,temp,100,600411,1
2021-11-24,temp,100,600413,1
2021-11-24,temp,200,600409,3.4
2021-11-24,temp,200,600410,2.4
2021-11-24,temp,200,600411,1.8
2021-11-24,temp,200,600413,1.7
2021-11-24,temp,300,600409,3.9
2021-11-24,temp,300,600410,2.8
2021-11-24,temp,300,600411,2.6
2021-11-24,temp,300,600413,2.7
2021-11-24,temp,400,600409,4.8
2021-11-24,temp,400,600410,3.2
2021-11-24,temp,400,600411,3.5
2021-11-24,temp,400,600413,3.6
2021-11-24,temp,500,600409,5
2021-11-24,temp,500,600410,3.8
2021-11-24,temp,500,600411,4.1
2021-11-24,temp,500,600413,3.7
2021-11-24,temp,600,600409,5.5
2021-11-24,temp,600,600410,4.4
2021-11-24,temp,600,600411,4.7
2021-11-24,temp,600,600413,4.6
2021-11-25,smc,300,600409,41
2021-11-25,smc,300,600410,38.4
2021-11-25,smc,300,600411,30.5
2021-11-25,smc,300,600413,35.6
2021-11-25,smc,450,600409,40
2021-11-25,smc,450,600410,38.4
2021-11-25,smc,450,600411,33.4
2021-11-25,smc,450,600413,39.4
2021-11-25,smc,600,600409,42
2021-11-25,smc,600,600410,36.2
2021-11-25,smc,600,600411,39.4
2021-11-25,smc,600,600413,33.5
2021-11-25,smc,750,600409,40.7
2021-11-25,smc,750,600410,35
2021-11-25,smc,750,600411,45.9
2021-11-25,smc,750,600413,31
2021-11-25,smc,900,600409,40.4
2021-11-25,smc,900,600410,41
2021-11-25,smc,900,600411,42.6
2021-11-25,smc,900,600413,36.5
2021-11-25,temp,035,600409,-3.1
2021-11-25,temp,035,600410,0.3
2021-11-25,temp,035,600411,0.1
2021-11-25,temp,035,600413,0.3
2021-11-25,temp,100,600409,1.6
2021-11-25,temp,100,600410,1.2
2021-11-25,temp,100,600411,1
2021-11-25,temp,100,600413,0.9
2021-11-25,temp,200,600409,3.2
2021-11-25,temp,200,600410,2.2
2021-11-25,temp,200,600411,1.7
2021-11-25,temp,200,600413,1.6
2021-11-25,temp,300,600409,3.7
2021-11-25,temp,300,600410,2.6
2021-11-25,temp,300,600411,2.4
2021-11-25,temp,300,600413,2.5
2021-11-25,temp,400,600409,4.6
2021-11-25,temp,400,600410,3
2021-11-25,temp,400,600411,3.2
2021-11-25,temp,400,600413,3.4
2021-11-25,temp,500,600409,4.9
2021-11-25,temp,500,600410,3.6
2021-11-25,temp,500,600411,3.9
2021-11-25,temp,500,600413,3.5
2021-11-25,temp,600,600409,5.4
2021-11-25,temp,600,600410,4.1
2021-11-25,temp,600,600411,4.5
2021-11-25,temp,600,600413,4.4
2021-11-26,smc,300,600409,40.9
2021-11-26,smc,300,600410,38
2021-11-26,smc,300,600411,30
2021-11-26,smc,300,600413,34.4
2021-11-26,smc,450,600409,40
2021-11-26,smc,450,600410,38.2
2021-11-26,smc,450,600411,33.3
2021-11-26,smc,450,600413,39.4
2021-11-26,smc,600,600409,42.1
2021-11-26,smc,600,600410,36.4
2021-11-26,smc,600,600411,39.2
2021-11-26,smc,600,600413,33.5
2021-11-26,smc,750,600409,40.7
2021-11-26,smc,750,600410,35
2021-11-26,smc,750,600411,45.9
2021-11-26,smc,750,600413,31.1
2021-11-26,smc,900,600409,40.4
2021-11-26,smc,900,600410,41
2021-11-26,smc,900,600411,42.7
2021-11-26,smc,900,600413,36.5
2021-11-26,temp,035,600409,-5.3
2021-11-26,temp,035,600410,0.1
2021-11-26,temp,035,600411,-0.3
2021-11-26,temp,035,600413,-0
2021-11-26,temp,100,600409,0.7
2021-11-26,temp,100,600410,1
2021-11-26,temp,100,600411,0.7
2021-11-26,temp,100,600413,0.7
2021-11-26,temp,200,600409,2.9
2021-11-26,temp,200,600410,2.1
2021-11-26,temp,200,600411,1.5
2021-11-26,temp,200,600413,1.5
2021-11-26,temp,300,600409,3.4
2021-11-26,temp,300,600410,2.5
2021-11-26,temp,300,600411,2.2
2021-11-26,temp,300,600413,2.3
2021-11-26,temp,400,600409,4.4
2021-11-26,temp,400,600410,2.8
2021-11-26,temp,400,600411,3
2021-11-26,temp,400,600413,3.2
2021-11-26,temp,500,600409,4.6
2021-11-26,temp,500,600410,3.4
2021-11-26,temp,500,600411,3.7
2021-11-26,temp,500,600413,3.3
2021-11-26,temp,600,600409,5.1
2021-11-26,temp,600,600410,3.9
2021-11-26,temp,600,600411,4.3
2021-11-26,temp,600,600413,4.1
2021-11-27,smc,300,600409,40.4
2021-11-27,smc,300,600410,37.3
2021-11-27,smc,300,600411,28
2021-11-27,smc,300,600413,33.3
2021-11-27,smc,450,600409,40
2021-11-27,smc,450,600410,38.2
2021-11-27,smc,450,600411,33
2021-11-27,smc,450,600413,39.4
2021-11-27,smc,600,600409,42.2
2021-11-27,smc,600,600410,36.5
2021-11-27,smc,600,600411,38.5
2021-11-27,smc,600,600413,33.5
2021-11-27,smc,750,600409,40.7
2021-11-27,smc,750,600410,34.9
2021-11-27,smc,750,600411,46
2021-11-27,smc,750,600413,31.2
2021-11-27,smc,900,600409,40.5
2021-11-27,smc,900,600410,41
2021-11-27,smc,900,600411,42.7
2021-11-27,smc,900,600413,36.7
2021-11-27,temp,035,600409,-4.1
2021-11-27,temp,035,600410,0
2021-11-27,temp,035,600411,-0.6
2021-11-27,temp,035,600413,-0.4
2021-11-27,temp,100,600409,0.4
2021-11-27,temp,100,600410,0.9
2021-11-27,temp,100,600411,0.4
2021-11-27,temp,100,600413,0.5
2021-11-27,temp,200,600409,2.5
2021-11-27,temp,200,600410,2
2021-11-27,temp,200,600411,1.2
2021-11-27,temp,200,600413,1.3
2021-11-27,temp,300,600409,3.1
2021-11-27,temp,300,600410,2.3
2021-11-27,temp,300,600411,2
2021-11-27,temp,300,600413,2.2
2021-11-27,temp,400,600409,4.1
2021-11-27,temp,400,600410,2.7
2021-11-27,temp,400,600411,2.8
2021-11-27,temp,400,600413,3
2021-11-27,temp,500,600409,4.4
2021-11-27,temp,500,600410,3.2
2021-11-27,temp,500,600411,3.5
2021-11-27,temp,500,600413,3.2
2021-11-27,temp,600,600409,5
2021-11-27,temp,600,600410,3.7
2021-11-27,temp,600,600411,4
2021-11-27,temp,600,600413,4
2021-11-28,smc,300,600409,39.7
2021-11-28,smc,300,600410,36.1
2021-11-28,smc,300,600411,25.4
2021-11-28,smc,300,600413,32.3
2021-11-28,smc,450,600409,40
2021-11-28,smc,450,600410,38.2
2021-11-28,smc,450,600411,32.9
2021-11-28,smc,450,600413,39.4
2021-11-28,smc,600,600409,42.2
2021-11-28,smc,600,600410,36.5
2021-11-28,smc,600,600411,37.9
2021-11-28,smc,600,600413,33.6
2021-11-28,smc,750,600409,40.8
2021-11-28,smc,750,600410,35
2021-11-28,smc,750,600411,46
2021-11-28,smc,750,600413,31.2
2021-11-28,smc,900,600409,40.5
2021-11-28,smc,900,600410,41.2
2021-11-28,smc,900,600411,42.7
2021-11-28,smc,900,600413,36.7
2021-11-28,temp,035,600409,-4.9
2021-11-28,temp,035,600410,-0.1
2021-11-28,temp,035,600411,-1
2021-11-28,temp,035,600413,-1
2021-11-28,temp,100,600409,0.1
2021-11-28,temp,100,600410,0.8
2021-11-28,temp,100,600411,0.1
2021-11-28,temp,100,600413,0.2
2021-11-28,temp,200,600409,2.2
2021-11-28,temp,200,600410,1.8
2021-11-28,temp,200,600411,1
2021-11-28,temp,200,600413,1.1
2021-11-28,temp,300,600409,2.8
2021-11-28,temp,300,600410,2.2
2021-11-28,temp,300,600411,1.7
2021-11-28,temp,300,600413,2
2021-11-28,temp,400,600409,3.8
2021-11-28,temp,400,600410,2.5
2021-11-28,temp,400,600411,2.6
2021-11-28,temp,400,600413,2.8
2021-11-28,temp,500,600409,4.1
2021-11-28,temp,500,600410,3
2021-11-28,temp,500,600411,3.2
2021-11-28,temp,500,600413,3
2021-11-28,temp,600,600409,4.7
2021-11-28,temp,600,600410,3.6
2021-11-28,temp,600,600411,3.9
2021-11-28,temp,600,600413,3.8
2021-11-29,smc,300,600409,38.3
2021-11-29,smc,300,600410,34.9
2021-11-29,smc,300,600411,21.7
2021-11-29,smc,300,600413,30.8
2021-11-29,smc,450,600409,40
2021-11-29,smc,450,600410,38.2
2021-11-29,smc,450,600411,32.7
2021-11-29,smc,450,600413,39.3
2021-11-29,smc,600,600409,42.2
2021-11-29,smc,600,600410,36.5
2021-11-29,smc,600,600411,37.3
2021-11-29,smc,600,600413,33.7
2021-11-29,smc,750,600409,40.9
2021-11-29,smc,750,600410,35
2021-11-29,smc,750,600411,45.9
2021-11-29,smc,750,600413,31.6
2021-11-29,smc,900,600409,40.5
2021-11-29,smc,900,600410,41.2
2021-11-29,smc,900,600411,42.8
2021-11-29,smc,900,600413,37
2021-11-29,temp,035,600409,-6.6
2021-11-29,temp,035,600410,-0.7
2021-11-29,temp,035,600411,-1.9
2021-11-29,temp,035,600413,-2.2
2021-11-29,temp,100,600409,-0.2
2021-11-29,temp,100,600410,0.5
2021-11-29,temp,100,600411,-0.3
2021-11-29,temp,100,600413,-0.3
2021-11-29,temp,200,600409,1.8
2021-11-29,temp,200,600410,1.6
2021-11-29,temp,200,600411,0.7
2021-11-29,temp,200,600413,0.7
2021-11-29,temp,300,600409,2.5
2021-11-29,temp,300,600410,2
2021-11-29,temp,300,600411,1.5
2021-11-29,temp,300,600413,1.7
2021-11-29,temp,400,600409,3.6
2021-11-29,temp,400,600410,2.3
2021-11-29,temp,400,600411,2.4
2021-11-29,temp,400,600413,2.6
2021-11-29,temp,500,600409,4
2021-11-29,temp,500,600410,2.9
2021-11-29,temp,500,600411,3.1
2021-11-29,temp,500,600413,2.7
2021-11-29,temp,600,600409,4.5
2021-11-29,temp,600,600410,3.4
2021-11-29,temp,600,600411,3.7
2021-11-29,temp,600,600413,3.6
2021-11-30,smc,300,600409,37.7
2021-11-30,smc,300,600410,33.9
2021-11-30,smc,300,600411,18.9
2021-11-30,smc,300,600413,29.4
2021-11-30,smc,450,600409,40
2021-11-30,smc,450,600410,38
2021-11-30,smc,450,600411,32.4
2021-11-30,smc,450,600413,39.2
2021-11-30,smc,600,600409,42.1
2021-11-30,smc,600,600410,36.5
2021-11-30,smc,600,600411,36.9
2021-11-30,smc,600,600413,33.7
2021-11-30,smc,750,600409,40.9
2021-11-30,smc,750,600410,34.9
2021-11-30,smc,750,600411,45.7
2021-11-30,smc,750,600413,31.7
2021-11-30,smc,900,600409,40.5
2021-11-30,smc,900,600410,41.2
2021-11-30,smc,900,600411,42.7
2021-11-30,smc,900,600413,37.3
2021-11-30,temp,035,600409,-3.5
2021-11-30,temp,035,600410,-0.5
2021-11-30,temp,035,600411,-1.4
2021-11-30,temp,035,600413,-1.3
2021-11-30,temp,100,600409,-0
2021-11-30,temp,100,600410,0.3
2021-11-30,temp,100,600411,-0.4
2021-11-30,temp,100,600413,-0.5
2021-11-30,temp,200,600409,1.6
2021-11-30,temp,200,600410,1.5
2021-11-30,temp,200,600411,0.5
2021-11-30,temp,200,600413,0.5
2021-11-30,temp,300,600409,2.2
2021-11-30,temp,300,600410,1.8
2021-11-30,temp,300,600411,1.2
2021-11-30,temp,300,600413,1.5
2021-11-30,temp,400,600409,3.3
2021-11-30,temp,400,600410,2.2
2021-11-30,temp,400,600411,2.1
2021-11-30,temp,400,600413,2.4
2021-11-30,temp,500,600409,3.7
2021-11-30,temp,500,600410,2.7
2021-11-30,temp,500,600411,2.8
2021-11-30,temp,500,600413,2.6
2021-11-30,temp,600,600409,4.3
2021-11-30,temp,600,600410,3.2
2021-11-30,temp,600,600411,3.5
2021-11-30,temp,600,600413,3.4
2021-12-01,smc,300,600409,37.4
2021-12-01,smc,300,600410,32.9
2021-12-01,smc,300,600411,16.8
2021-12-01,smc,300,600413,28.1
2021-12-01,smc,450,600409,40
2021-12-01,smc,450,600410,38
2021-12-01,smc,450,600411,31.7
2021-12-01,smc,450,600413,39.2
2021-12-01,smc,600,600409,42.2
2021-12-01,smc,600,600410,36.4
2021-12-01,smc,600,600411,36.3
2021-12-01,smc,600,600413,34
2021-12-01,smc,750,600409,41
2021-12-01,smc,750,600410,34.9
2021-12-01,smc,750,600411,45.7
2021-12-01,smc,750,600413,31.9
2021-12-01,smc,900,600409,40.5
2021-12-01,smc,900,600410,41.2
2021-12-01,smc,900,600411,42.6
2021-12-01,smc,900,600413,37.9
2021-12-01,temp,035,600409,-5.3
2021-12-01,temp,035,600410,-0.8
2021-12-01,temp,035,600411,-1.9
2021-12-01,temp,035,600413,-2
2021-12-01,temp,100,600409,-0.2
2021-12-01,temp,100,600410,0.2
2021-12-01,temp,100,600411,-0.7
2021-12-01,temp,100,600413,-0.8
2021-12-01,temp,200,600409,1.4
2021-12-01,temp,200,600410,1.3
2021-12-01,temp,200,600411,0.2
2021-12-01,temp,200,600413,0.3
2021-12-01,temp,300,600409,2.1
2021-12-01,temp,300,600410,1.7
2021-12-01,temp,300,600411,1.1
2021-12-01,temp,300,600413,1.2
2021-12-01,temp,400,600409,3.1
2021-12-01,temp,400,600410,2
2021-12-01,temp,400,600411,2
2021-12-01,temp,400,600413,2.2
2021-12-01,temp,500,600409,3.5
2021-12-01,temp,500,600410,2.5
2021-12-01,temp,500,600411,2.6
2021-12-01,temp,500,600413,2.4
2021-12-01,temp,600,600409,4.1
2021-12-01,temp,600,600410,3.1
2021-12-01,temp,600,600411,3.2
2021-12-01,temp,600,600413,3.2
2021-12-02,smc,300,600409,36.9
2021-12-02,smc,300,600410,31.7
2021-12-02,smc,300,600411,14.9
2021-12-02,smc,300,600413,26.4
2021-12-02,smc,450,600409,40
2021-12-02,smc,450,600410,37.8
2021-12-02,smc,450,600411,31
2021-12-02,smc,450,600413,39.2
2021-12-02,smc,600,600409,42.2
2021-12-02,smc,600,600410,36.4
2021-12-02,smc,600,600411,35.8
2021-12-02,smc,600,600413,34.6
2021-12-02,smc,750,600409,41
2021-12-02,smc,750,600410,35
2021-12-02,smc,750,600411,45.7
2021-12-02,smc,750,600413,33.4
2021-12-02,smc,900,600409,40.7
2021-12-02,smc,900,600410,41.2
2021-12-02,smc,900,600411,42.5
2021-12-02,smc,900,600413,41.6
2021-12-02,temp,035,600409,-5.3
2021-12-02,temp,035,600410,-1.1
2021-12-02,temp,035,600411,-2.4
2021-12-02,temp,035,600413,-2.6
